genres,id,vote_average,keywords
"[{'id': 28}, {'id': 35}, {'id': 80}, {'id': 53}]",9737.0,<8.0>,"[{'id': 416}, {'id': 703}, {'id': 772}, {'id': 822}, {'id': 1666}, {'id': 3688}, {'id': 4009}, {'id': 9844}, {'id': 11730}, {'id': 12371}, {'id': 14601}, {'id': 14707}, {'id': 14967}, {'id': 15483}, {'id': 18026}, {'id': 166856}, {'id': 167114}, {'id': 167115}, {'id': 167119}, {'id': 167124}, {'id': 167128}, {'id': 219404}, {'id': 226376}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 10751}]",30765.0,<6.0>,"[{'id': 478}, {'id': 8531}, {'id': 8723}]"
"[{'id': 18}, {'id': 80}]",10474.0,<8.0>,"[{'id': 6075}, {'id': 6496}, {'id': 6782}, {'id': 9713}, {'id': 14964}]"
"[{'id': 10749}, {'id': 18}, {'id': 35}]",22279.0,<6.0>,"[{'id': 392}, {'id': 818}, {'id': 6344}, {'id': 206032}, {'id': 207883}]"
"[{'id': 80}, {'id': 35}, {'id': 18}, {'id': 53}]",30157.0,<8.0>,[{'id': 10183}]
[{'id': 18}],568.0,<8.0>,"[{'id': 305}, {'id': 1196}, {'id': 1432}, {'id': 2345}, {'id': 4776}, {'id': 9609}, {'id': 9672}, {'id': 9882}, {'id': 10084}, {'id': 10349}, {'id': 10617}, {'id': 14601}, {'id': 14626}, {'id': 156395}, {'id': 184994}, {'id': 189098}, {'id': 193479}, {'id': 226233}, {'id': 226234}, {'id': 226235}, {'id': 226236}]"
[{'id': 12}],11780.0,<8.0>,"[{'id': 388}, {'id': 5565}, {'id': 160279}, {'id': 208070}, {'id': 220446}]"
"[{'id': 18}, {'id': 27}]",34996.0,<8.0>,"[{'id': 242}, {'id': 490}, {'id': 3133}, {'id': 11221}, {'id': 12105}, {'id': 14819}]"
"[{'id': 28}, {'id': 80}, {'id': 14}]",414.0,<6.0>,"[{'id': 483}, {'id': 849}, {'id': 3259}, {'id': 6969}, {'id': 9104}, {'id': 9715}, {'id': 10486}, {'id': 10525}, {'id': 11268}, {'id': 14819}, {'id': 15009}, {'id': 33518}, {'id': 33626}, {'id': 33981}, {'id': 34156}, {'id': 156116}, {'id': 157166}, {'id': 157583}, {'id': 163455}, {'id': 170383}, {'id': 170652}]"
"[{'id': 18}, {'id': 10749}]",649.0,<8.0>,"[{'id': 549}, {'id': 596}, {'id': 848}, {'id': 851}, {'id': 931}, {'id': 1157}, {'id': 1411}, {'id': 1566}, {'id': 2316}, {'id': 2486}, {'id': 3260}, {'id': 10183}]"
"[{'id': 18}, {'id': 53}]",1873.0,<8.0>,"[{'id': 5499}, {'id': 5855}, {'id': 13005}]"
[{'id': 35}],5894.0,<8.0>,"[{'id': 919}, {'id': 1901}, {'id': 3170}, {'id': 6357}, {'id': 6458}, {'id': 10183}]"
"[{'id': 14}, {'id': 35}, {'id': 10751}]",8839.0,<6.0>,"[{'id': 3335}, {'id': 6054}, {'id': 6152}, {'id': 6155}, {'id': 9713}, {'id': 15017}, {'id': 162846}, {'id': 189449}, {'id': 193545}, {'id': 202322}, {'id': 206813}, {'id': 206834}]"
"[{'id': 9648}, {'id': 80}, {'id': 18}]",20649.0,<8.0>,"[{'id': 11505}, {'id': 13008}, {'id': 14964}, {'id': 18026}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 9648}, {'id': 878}, {'id': 53}]",10329.0,<6.0>,"[{'id': 690}, {'id': 2521}, {'id': 3379}, {'id': 33461}]"
"[{'id': 28}, {'id': 53}, {'id': 18}]",8963.0,<8.0>,"[{'id': 339}, {'id': 1860}, {'id': 2139}, {'id': 2534}, {'id': 3312}, {'id': 4123}, {'id': 4410}, {'id': 4933}, {'id': 6791}, {'id': 162365}, {'id': 198423}, {'id': 217133}, {'id': 221092}, {'id': 226740}, {'id': 226741}, {'id': 226742}]"
[{'id': 99}],26564.0,<8.0>,"[{'id': 1353}, {'id': 5565}, {'id': 14893}]"
"[{'id': 53}, {'id': 28}, {'id': 80}]",8068.0,<8.0>,"[{'id': 75}, {'id': 139}, {'id': 502}, {'id': 534}, {'id': 797}, {'id': 953}, {'id': 2483}, {'id': 2708}, {'id': 3458}, {'id': 9748}, {'id': 10044}, {'id': 10950}, {'id': 14575}, {'id': 14601}, {'id': 14687}, {'id': 14707}, {'id': 18026}, {'id': 41372}, {'id': 154889}, {'id': 187844}, {'id': 226790}]"
"[{'id': 18}, {'id': 9648}, {'id': 53}]",8512.0,<8.0>,"[{'id': 5823}, {'id': 9826}, {'id': 12670}, {'id': 155790}, {'id': 195402}, {'id': 207268}]"
"[{'id': 28}, {'id': 53}]",1572.0,<8.0>,"[{'id': 258}, {'id': 444}, {'id': 483}, {'id': 642}, {'id': 703}, {'id': 720}, {'id': 1321}, {'id': 1552}, {'id': 3799}, {'id': 5572}, {'id': 6149}, {'id': 9663}, {'id': 9758}, {'id': 10950}, {'id': 14512}, {'id': 14601}, {'id': 14819}, {'id': 15483}, {'id': 18525}, {'id': 177309}, {'id': 187844}, {'id': 188329}, {'id': 192707}, {'id': 219404}, {'id': 226838}]"
"[{'id': 28}, {'id': 35}, {'id': 80}, {'id': 18}]",13552.0,<6.0>,"[{'id': 572}, {'id': 1664}, {'id': 2483}, {'id': 2652}, {'id': 9937}, {'id': 13017}, {'id': 180340}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 10749}]",6520.0,<6.0>,"[{'id': 3966}, {'id': 10466}, {'id': 10982}, {'id': 177128}, {'id': 177129}]"
[{'id': 12}],9073.0,<6.0>,"[{'id': 2526}, {'id': 4676}, {'id': 155529}]"
"[{'id': 28}, {'id': 80}, {'id': 53}, {'id': 18}]",10428.0,<8.0>,"[{'id': 293}, {'id': 2157}, {'id': 2483}, {'id': 2812}, {'id': 4563}, {'id': 6104}, {'id': 9835}, {'id': 9864}, {'id': 11615}, {'id': 12190}, {'id': 13130}, {'id': 14512}, {'id': 41249}, {'id': 155555}, {'id': 160840}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",17447.0,<8.0>,"[{'id': 237}, {'id': 740}, {'id': 10181}, {'id': 165770}]"
"[{'id': 12}, {'id': 28}, {'id': 18}, {'id': 878}, {'id': 53}]",9886.0,<6.0>,"[{'id': 2588}, {'id': 3321}, {'id': 4565}, {'id': 6135}, {'id': 6566}, {'id': 8662}, {'id': 10919}, {'id': 12190}]"
[{'id': 878}],9482.0,<6.0>,"[{'id': 934}, {'id': 4458}, {'id': 4565}, {'id': 9717}, {'id': 15090}, {'id': 18712}, {'id': 160159}, {'id': 162988}, {'id': 180172}, {'id': 182703}, {'id': 182706}, {'id': 182709}, {'id': 182711}, {'id': 203165}, {'id': 236590}]"
"[{'id': 35}, {'id': 18}]",19326.0,<4.0>,"[{'id': 6593}, {'id': 8881}, {'id': 9465}, {'id': 10183}, {'id': 10639}, {'id': 10640}]"
"[{'id': 18}, {'id': 80}]",9344.0,<8.0>,"[{'id': 1525}, {'id': 2201}]"
"[{'id': 18}, {'id': 35}]",9071.0,<8.0>,"[{'id': 1388}, {'id': 10183}, {'id': 11614}]"
"[{'id': 9648}, {'id': 27}, {'id': 53}]",8973.0,<6.0>,"[{'id': 3419}, {'id': 6152}, {'id': 6333}, {'id': 6506}, {'id': 173162}, {'id': 221387}]"
"[{'id': 18}, {'id': 10751}, {'id': 10749}]",47608.0,<6.0>,"[{'id': 1252}, {'id': 3616}, {'id': 10049}, {'id': 41329}, {'id': 187056}]"
"[{'id': 10749}, {'id': 35}]",2293.0,<8.0>,"[{'id': 572}, {'id': 4325}, {'id': 8631}, {'id': 41175}, {'id': 157690}, {'id': 162296}, {'id': 168033}, {'id': 171329}, {'id': 171343}, {'id': 171346}, {'id': 179430}]"
"[{'id': 28}, {'id': 12}, {'id': 878}, {'id': 10751}, {'id': 14}]",9070.0,<6.0>,"[{'id': 10988}, {'id': 12667}, {'id': 155030}, {'id': 173577}, {'id': 191474}, {'id': 201635}, {'id': 203223}, {'id': 203224}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",68274.0,<6.0>,"[{'id': 4129}, {'id': 5248}, {'id': 9872}, {'id': 175421}]"
"[{'id': 53}, {'id': 10769}]",48787.0,<8.0>,"[{'id': 3713}, {'id': 6149}, {'id': 9826}, {'id': 10392}, {'id': 197452}]"
"[{'id': 27}, {'id': 53}]",34574.0,<6.0>,"[{'id': 242}, {'id': 3133}, {'id': 3633}]"
"[{'id': 80}, {'id': 18}, {'id': 9648}, {'id': 53}, {'id': 28}]",1642.0,<6.0>,"[{'id': 1332}, {'id': 2547}, {'id': 2812}, {'id': 3713}, {'id': 6104}, {'id': 10333}]"
[{'id': 35}],11472.0,<6.0>,"[{'id': 970}, {'id': 1009}, {'id': 6038}, {'id': 13149}, {'id': 168386}]"
[{'id': 35}],36196.0,<6.0>,"[{'id': 295}, {'id': 8508}, {'id': 10183}, {'id': 11678}, {'id': 187056}, {'id': 207447}]"
"[{'id': 14}, {'id': 27}, {'id': 53}]",11980.0,<8.0>,"[{'id': 290}, {'id': 3648}, {'id': 9511}]"
"[{'id': 14}, {'id': 35}, {'id': 18}]",58372.0,<10.0>,"[{'id': 2754}, {'id': 4325}, {'id': 11322}, {'id': 207317}]"
[{'id': 18}],32646.0,<8.0>,"[{'id': 572}, {'id': 852}, {'id': 1279}, {'id': 3451}, {'id': 6305}, {'id': 6898}, {'id': 10183}, {'id': 12097}, {'id': 15106}, {'id': 40895}, {'id': 189449}, {'id': 202579}, {'id': 235410}, {'id': 235411}]"
"[{'id': 18}, {'id': 36}, {'id': 10749}]",10533.0,<6.0>,"[{'id': 818}, {'id': 2871}, {'id': 10223}, {'id': 13149}, {'id': 15060}, {'id': 34094}]"
[{'id': 18}],10802.0,<6.0>,"[{'id': 246}, {'id': 293}, {'id': 1663}, {'id': 2874}, {'id': 3182}, {'id': 4378}, {'id': 7017}]"
"[{'id': 35}, {'id': 18}]",10149.0,<8.0>,"[{'id': 919}, {'id': 1621}, {'id': 3170}, {'id': 6458}, {'id': 8736}, {'id': 10183}, {'id': 13028}]"
[{'id': 35}],18402.0,<6.0>,"[{'id': 2673}, {'id': 7323}, {'id': 9672}, {'id': 18035}]"
"[{'id': 878}, {'id': 27}, {'id': 28}]",9348.0,<6.0>,"[{'id': 1475}, {'id': 1718}, {'id': 2340}, {'id': 6017}, {'id': 6245}, {'id': 9016}, {'id': 9951}, {'id': 10562}, {'id': 11181}, {'id': 11190}, {'id': 12670}, {'id': 163481}, {'id': 163561}, {'id': 234319}, {'id': 235513}]"
[{'id': 18}],139408.0,<8.0>,"[{'id': 1946}, {'id': 10590}, {'id': 11004}]"
"[{'id': 80}, {'id': 18}, {'id': 878}, {'id': 53}]",281.0,<8.0>,"[{'id': 445}, {'id': 549}, {'id': 570}, {'id': 796}, {'id': 1566}, {'id': 1595}, {'id': 2964}, {'id': 3088}, {'id': 4562}, {'id': 4563}, {'id': 4565}, {'id': 4566}, {'id': 6149}, {'id': 8440}, {'id': 9826}, {'id': 12190}, {'id': 12670}, {'id': 14819}, {'id': 15009}, {'id': 155790}, {'id': 162845}, {'id': 187056}]"
"[{'id': 18}, {'id': 10749}]",5967.0,<8.0>,"[{'id': 3296}, {'id': 3344}, {'id': 4344}, {'id': 6091}, {'id': 9457}]"
"[{'id': 18}, {'id': 14}]",47939.0,<8.0>,"[{'id': 1480}, {'id': 13017}, {'id': 15162}, {'id': 158534}, {'id': 187056}]"
"[{'id': 18}, {'id': 10749}]",36834.0,<8.0>,"[{'id': 1310}, {'id': 5933}, {'id': 187056}]"
[{'id': 35}],9090.0,<8.0>,"[{'id': 108}, {'id': 237}, {'id': 242}, {'id': 824}, {'id': 1013}, {'id': 9935}, {'id': 167043}, {'id': 187056}]"
"[{'id': 28}, {'id': 53}]",3512.0,<6.0>,"[{'id': 949}, {'id': 2314}, {'id': 3376}, {'id': 11219}, {'id': 13008}]"
"[{'id': 35}, {'id': 18}, {'id': 10751}]",52856.0,<8.0>,[{'id': 187056}]
[{'id': 99}],77350.0,<6.0>,[{'id': 15479}]
"[{'id': 18}, {'id': 10749}]",9560.0,<8.0>,"[{'id': 1956}, {'id': 5334}, {'id': 9673}, {'id': 9714}, {'id': 13149}, {'id': 190061}, {'id': 191795}, {'id': 229895}]"
"[{'id': 12}, {'id': 28}]",9804.0,<6.0>,"[{'id': 270}, {'id': 331}, {'id': 1852}, {'id': 4237}, {'id': 4565}, {'id': 34161}]"
[{'id': 18}],31611.0,<6.0>,"[{'id': 4565}, {'id': 11504}, {'id': 208507}]"
"[{'id': 28}, {'id': 37}]",65796.0,<6.0>,"[{'id': 1632}, {'id': 2490}, {'id': 5565}, {'id': 8099}, {'id': 180234}, {'id': 190970}]"
"[{'id': 12}, {'id': 28}, {'id': 35}, {'id': 80}, {'id': 10751}]",26258.0,<6.0>,"[{'id': 1964}, {'id': 5739}, {'id': 10103}, {'id': 10325}, {'id': 169995}]"
[{'id': 18}],50797.0,<8.0>,"[{'id': 1157}, {'id': 10786}]"
"[{'id': 18}, {'id': 10752}]",19155.0,<8.0>,"[{'id': 345}, {'id': 1262}, {'id': 1946}, {'id': 4747}, {'id': 5950}, {'id': 6805}, {'id': 14659}, {'id': 14819}, {'id': 182045}, {'id': 206119}]"
"[{'id': 18}, {'id': 10749}]",76.0,<8.0>,"[{'id': 811}, {'id': 813}, {'id': 814}, {'id': 815}, {'id': 816}, {'id': 1201}, {'id': 197528}, {'id': 215205}, {'id': 224279}, {'id': 233027}, {'id': 233055}]"
[{'id': 35}],11017.0,<8.0>,[{'id': 187056}]
"[{'id': 18}, {'id': 53}]",37141.0,<6.0>,"[{'id': 567}, {'id': 1523}, {'id': 2604}, {'id': 8508}, {'id': 13130}, {'id': 159947}]"
"[{'id': 35}, {'id': 18}]",9382.0,<8.0>,"[{'id': 740}, {'id': 1253}, {'id': 1849}, {'id': 1926}, {'id': 6054}, {'id': 9713}, {'id': 10180}, {'id': 10685}, {'id': 167043}]"
"[{'id': 18}, {'id': 10751}]",6715.0,<8.0>,[{'id': 787}]
"[{'id': 53}, {'id': 18}, {'id': 27}, {'id': 9648}]",18256.0,<6.0>,"[{'id': 3098}, {'id': 178649}]"
"[{'id': 18}, {'id': 10751}, {'id': 10749}]",22625.0,<8.0>,"[{'id': 3691}, {'id': 4690}, {'id': 10183}]"
[{'id': 35}],2292.0,<8.0>,"[{'id': 1361}, {'id': 3090}, {'id': 179430}]"
"[{'id': 10749}, {'id': 18}, {'id': 35}]",1909.0,<8.0>,"[{'id': 5906}, {'id': 9673}, {'id': 11857}, {'id': 14781}, {'id': 15106}, {'id': 180077}]"
"[{'id': 18}, {'id': 53}, {'id': 80}, {'id': 9648}, {'id': 10749}]",8984.0,<6.0>,"[{'id': 6021}, {'id': 6282}, {'id': 10850}, {'id': 34038}]"
[{'id': 53}],61813.0,<4.0>,"[{'id': 10629}, {'id': 14742}]"
"[{'id': 28}, {'id': 12}, {'id': 53}]",4954.0,<6.0>,"[{'id': 949}, {'id': 3543}, {'id': 3800}, {'id': 4679}, {'id': 9937}]"
"[{'id': 80}, {'id': 35}, {'id': 14}]",62488.0,<6.0>,"[{'id': 10051}, {'id': 160945}]"
"[{'id': 18}, {'id': 53}, {'id': 9648}]",10531.0,<8.0>,"[{'id': 2587}, {'id': 6460}, {'id': 9137}, {'id': 9748}, {'id': 13005}, {'id': 13006}, {'id': 33740}]"
"[{'id': 80}, {'id': 18}, {'id': 9648}]",11929.0,<8.0>,"[{'id': 516}, {'id': 703}, {'id': 818}, {'id': 1010}, {'id': 2041}, {'id': 2619}, {'id': 9826}, {'id': 9937}, {'id': 10041}, {'id': 11925}, {'id': 12193}, {'id': 13097}, {'id': 18047}, {'id': 33457}, {'id': 207819}, {'id': 212642}, {'id': 212643}, {'id': 212644}, {'id': 212645}, {'id': 212646}]"
[{'id': 35}],8467.0,<8.0>,"[{'id': 1420}, {'id': 2669}, {'id': 5303}, {'id': 6241}, {'id': 8126}, {'id': 9864}, {'id': 11333}, {'id': 14819}, {'id': 15009}, {'id': 18326}, {'id': 159574}, {'id': 160962}, {'id': 167310}, {'id': 167584}, {'id': 167591}, {'id': 167598}, {'id': 167608}, {'id': 167615}, {'id': 167617}, {'id': 167619}, {'id': 215404}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",10451.0,<8.0>,"[{'id': 1918}, {'id': 2875}, {'id': 5600}, {'id': 13043}, {'id': 18035}]"
"[{'id': 18}, {'id': 9648}]",20156.0,<8.0>,"[{'id': 1328}, {'id': 2334}, {'id': 2589}, {'id': 10183}, {'id': 156455}]"
"[{'id': 53}, {'id': 35}, {'id': 80}, {'id': 10749}]",18395.0,<6.0>,"[{'id': 293}, {'id': 738}, {'id': 2041}, {'id': 9673}, {'id': 11869}, {'id': 155271}, {'id': 155336}, {'id': 158713}]"
"[{'id': 35}, {'id': 18}, {'id': 36}]",522.0,<8.0>,"[{'id': 30}, {'id': 444}, {'id': 571}, {'id': 663}, {'id': 774}, {'id': 886}, {'id': 887}, {'id': 1950}, {'id': 2559}, {'id': 2792}, {'id': 2793}, {'id': 2794}, {'id': 6562}, {'id': 10338}, {'id': 10732}, {'id': 12670}, {'id': 18179}, {'id': 155167}, {'id': 162687}, {'id': 173594}, {'id': 180193}, {'id': 207716}, {'id': 232471}]"
"[{'id': 35}, {'id': 10749}]",397.0,<8.0>,"[{'id': 90}, {'id': 822}, {'id': 930}, {'id': 2519}, {'id': 2599}, {'id': 4544}, {'id': 5011}, {'id': 5334}, {'id': 6212}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",10525.0,<8.0>,"[{'id': 90}, {'id': 5720}, {'id': 6496}, {'id': 6711}, {'id': 13072}, {'id': 177216}]"
"[{'id': 28}, {'id': 12}, {'id': 18}, {'id': 10751}]",27985.0,<6.0>,"[{'id': 3593}, {'id': 158416}]"
"[{'id': 10749}, {'id': 16}, {'id': 10751}, {'id': 35}, {'id': 12}]",15789.0,<8.0>,"[{'id': 494}, {'id': 2032}, {'id': 4344}, {'id': 6562}, {'id': 7312}, {'id': 14809}, {'id': 157303}, {'id': 166475}]"
"[{'id': 18}, {'id': 53}]",27303.0,<6.0>,[{'id': 9937}]
"[{'id': 18}, {'id': 10751}, {'id': 14}]",21183.0,<8.0>,"[{'id': 494}, {'id': 818}, {'id': 5484}, {'id': 11478}, {'id': 13063}, {'id': 15162}, {'id': 187844}, {'id': 238687}]"
"[{'id': 36}, {'id': 18}]",10954.0,<6.0>,"[{'id': 380}, {'id': 2199}, {'id': 4001}, {'id': 5565}, {'id': 6384}, {'id': 164920}]"
"[{'id': 18}, {'id': 10751}, {'id': 14}]",47867.0,<4.0>,[{'id': 727}]
[{'id': 99}],14275.0,<8.0>,"[{'id': 520}, {'id': 1483}, {'id': 2394}, {'id': 2398}, {'id': 3616}, {'id': 6075}, {'id': 6496}, {'id': 8635}, {'id': 10183}, {'id': 33905}, {'id': 33910}]"
"[{'id': 18}, {'id': 14}]",1024.0,<8.0>,"[{'id': 456}, {'id': 572}, {'id': 1328}, {'id': 1523}, {'id': 2132}, {'id': 2483}, {'id': 2486}, {'id': 2983}, {'id': 9673}, {'id': 9713}, {'id': 9826}, {'id': 10183}, {'id': 10768}, {'id': 10984}, {'id': 14534}]"
"[{'id': 18}, {'id': 10402}, {'id': 10749}]",13701.0,<8.0>,"[{'id': 1643}, {'id': 164181}, {'id': 164186}, {'id': 164193}, {'id': 164199}]"
"[{'id': 35}, {'id': 10751}, {'id': 18}]",14819.0,<6.0>,"[{'id': 2064}, {'id': 5767}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",11777.0,<6.0>,"[{'id': 1334}, {'id': 2303}, {'id': 3296}, {'id': 4803}, {'id': 8689}, {'id': 155585}]"
"[{'id': 27}, {'id': 10749}]",628.0,<8.0>,"[{'id': 90}, {'id': 582}, {'id': 3133}, {'id': 3136}, {'id': 3143}, {'id': 4197}, {'id': 231407}]"
"[{'id': 18}, {'id': 10749}]",87729.0,<6.0>,"[{'id': 254}, {'id': 2020}, {'id': 5565}, {'id': 8570}, {'id': 9682}]"
"[{'id': 35}, {'id': 80}]",18713.0,<6.0>,"[{'id': 242}, {'id': 2601}, {'id': 13142}]"
"[{'id': 35}, {'id': 10751}, {'id': 10749}]",6280.0,<6.0>,"[{'id': 1009}, {'id': 1279}, {'id': 6007}, {'id': 13149}, {'id': 14760}, {'id': 156810}, {'id': 221297}, {'id': 228611}, {'id': 228637}, {'id': 228638}]"
"[{'id': 28}, {'id': 18}, {'id': 9648}, {'id': 53}]",9061.0,<6.0>,"[{'id': 570}, {'id': 577}, {'id': 1196}, {'id': 1992}, {'id': 2463}, {'id': 6139}, {'id': 9748}, {'id': 9937}]"
"[{'id': 12}, {'id': 14}, {'id': 35}, {'id': 878}, {'id': 10751}]",37108.0,<6.0>,"[{'id': 4379}, {'id': 161155}, {'id': 189151}]"
"[{'id': 28}, {'id': 80}, {'id': 18}, {'id': 53}]",6071.0,<6.0>,[{'id': 160488}]
"[{'id': 12}, {'id': 28}, {'id': 878}]",11.0,<10.0>,"[{'id': 803}, {'id': 4270}, {'id': 4271}, {'id': 10013}, {'id': 10016}, {'id': 10527}, {'id': 11107}, {'id': 11195}, {'id': 11196}, {'id': 13194}, {'id': 155336}, {'id': 160134}, {'id': 161176}, {'id': 163295}, {'id': 178710}, {'id': 178712}]"
"[{'id': 18}, {'id': 10749}]",9587.0,<8.0>,"[{'id': 894}, {'id': 10707}, {'id': 10721}, {'id': 33513}, {'id': 174566}, {'id': 174570}, {'id': 174571}, {'id': 174584}, {'id': 187056}]"
"[{'id': 18}, {'id': 10751}, {'id': 14}]",19101.0,<8.0>,"[{'id': 818}, {'id': 964}, {'id': 3551}, {'id': 5248}, {'id': 6271}, {'id': 6731}, {'id': 10873}, {'id': 12663}, {'id': 13014}, {'id': 14636}, {'id': 14864}, {'id': 15300}, {'id': 41172}, {'id': 155402}, {'id': 155619}, {'id': 170344}, {'id': 186797}, {'id': 196727}]"
[{'id': 18}],49980.0,<8.0>,"[{'id': 9673}, {'id': 10103}, {'id': 18035}, {'id': 170154}]"
"[{'id': 18}, {'id': 10749}]",18183.0,<8.0>,"[{'id': 715}, {'id': 931}, {'id': 1156}, {'id': 1918}, {'id': 2940}, {'id': 6038}, {'id': 13027}, {'id': 14768}, {'id': 41607}, {'id': 156597}, {'id': 209987}, {'id': 213202}]"
"[{'id': 12}, {'id': 18}, {'id': 10749}, {'id': 10752}]",4476.0,<8.0>,"[{'id': 380}, {'id': 680}, {'id': 818}, {'id': 2504}, {'id': 5973}]"
"[{'id': 12}, {'id': 35}, {'id': 10751}]",11008.0,<8.0>,"[{'id': 2112}, {'id': 4409}, {'id': 5947}, {'id': 6417}, {'id': 9052}, {'id': 11138}, {'id': 162257}]"
"[{'id': 28}, {'id': 18}]",47504.0,<8.0>,"[{'id': 8045}, {'id': 10041}, {'id': 232235}]"
"[{'id': 80}, {'id': 18}]",32325.0,<6.0>,"[{'id': 10211}, {'id': 10726}, {'id': 12670}, {'id': 12987}, {'id': 33426}, {'id': 41334}, {'id': 164253}, {'id': 180085}, {'id': 187056}, {'id': 206318}, {'id': 230668}]"
"[{'id': 18}, {'id': 10749}]",43742.0,<6.0>,"[{'id': 2799}, {'id': 158558}, {'id': 189008}, {'id': 207819}, {'id': 208280}]"
[{'id': 18}],28313.0,<8.0>,"[{'id': 456}, {'id': 516}, {'id': 641}, {'id': 818}, {'id': 919}, {'id': 1009}, {'id': 1751}, {'id': 1803}, {'id': 2393}, {'id': 2434}, {'id': 2438}, {'id': 2488}, {'id': 3012}, {'id': 4056}, {'id': 5153}, {'id': 6230}, {'id': 7638}, {'id': 7856}, {'id': 10131}, {'id': 34094}]"
"[{'id': 35}, {'id': 18}, {'id': 36}]",11318.0,<8.0>,"[{'id': 2011}, {'id': 4152}, {'id': 5565}, {'id': 8250}, {'id': 18130}]"
"[{'id': 18}, {'id': 27}, {'id': 878}, {'id': 10749}]",3036.0,<8.0>,"[{'id': 4005}, {'id': 6737}, {'id': 9714}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",24070.0,<6.0>,"[{'id': 65}, {'id': 171770}, {'id': 172789}, {'id': 187056}, {'id': 192598}, {'id': 207317}]"
"[{'id': 35}, {'id': 10749}]",8986.0,<6.0>,"[{'id': 549}, {'id': 2005}, {'id': 4750}, {'id': 6517}, {'id': 6593}, {'id': 6664}, {'id': 166462}]"
"[{'id': 14}, {'id': 18}, {'id': 10751}]",10510.0,<8.0>,"[{'id': 65}, {'id': 271}, {'id': 1605}, {'id': 1991}, {'id': 2081}, {'id': 2618}, {'id': 4896}, {'id': 207317}]"
"[{'id': 35}, {'id': 18}]",38722.0,<8.0>,"[{'id': 2356}, {'id': 6038}, {'id': 10183}, {'id': 10235}, {'id': 12670}, {'id': 18035}, {'id': 208397}]"
"[{'id': 80}, {'id': 18}]",8438.0,<8.0>,"[{'id': 378}, {'id': 1563}, {'id': 2501}, {'id': 3859}, {'id': 10909}, {'id': 33519}, {'id': 207240}, {'id': 207883}, {'id': 211082}, {'id': 215596}, {'id': 223044}]"
"[{'id': 18}, {'id': 35}]",11593.0,<8.0>,"[{'id': 2294}, {'id': 4948}, {'id': 8029}]"
"[{'id': 18}, {'id': 53}]",1945.0,<8.0>,"[{'id': 936}, {'id': 1578}, {'id': 1608}, {'id': 1646}, {'id': 1889}, {'id': 2171}, {'id': 5650}, {'id': 5774}, {'id': 5922}, {'id': 11268}, {'id': 18035}]"
"[{'id': 80}, {'id': 18}]",39310.0,<8.0>,"[{'id': 586}, {'id': 6149}, {'id': 14707}, {'id': 156316}, {'id': 201820}, {'id': 208384}]"
[{'id': 27}],56428.0,<4.0>,"[{'id': 236}, {'id': 703}, {'id': 1706}, {'id': 3298}, {'id': 14760}, {'id': 14964}, {'id': 15127}]"
"[{'id': 878}, {'id': 28}, {'id': 53}]",63105.0,<6.0>,"[{'id': 679}, {'id': 4458}, {'id': 9663}]"
"[{'id': 80}, {'id': 53}, {'id': 18}]",241.0,<8.0>,"[{'id': 625}, {'id': 736}, {'id': 1583}, {'id': 1584}, {'id': 2754}, {'id': 5600}, {'id': 8201}, {'id': 9701}, {'id': 9859}, {'id': 14819}, {'id': 206545}, {'id': 207691}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",9058.0,<8.0>,"[{'id': 110}, {'id': 131}, {'id': 663}, {'id': 815}, {'id': 1332}, {'id': 1820}]"
[{'id': 18}],527.0,<8.0>,"[{'id': 30}, {'id': 100}, {'id': 236}, {'id': 331}, {'id': 567}, {'id': 570}, {'id': 941}, {'id': 1452}, {'id': 1551}, {'id': 2300}, {'id': 2320}, {'id': 2394}, {'id': 2658}, {'id': 2659}, {'id': 2660}, {'id': 2663}, {'id': 2667}, {'id': 3739}, {'id': 6267}, {'id': 9986}, {'id': 10183}, {'id': 10508}, {'id': 10766}, {'id': 11925}, {'id': 14819}, {'id': 15158}, {'id': 15237}, {'id': 33841}, {'id': 156052}]"
"[{'id': 18}, {'id': 10749}, {'id': 53}]",18220.0,<6.0>,"[{'id': 572}, {'id': 1523}, {'id': 2913}, {'id': 9826}, {'id': 12105}, {'id': 14794}, {'id': 14893}, {'id': 187056}, {'id': 190370}]"
"[{'id': 28}, {'id': 18}, {'id': 878}, {'id': 53}]",6950.0,<8.0>,"[{'id': 1261}, {'id': 1402}, {'id': 3664}, {'id': 6092}, {'id': 8803}, {'id': 15149}, {'id': 17995}, {'id': 158025}]"
